image_filename,sha256,Target_Class,Vineyard,Split
healthy174.jpg,13627ca990038fe4e16d91bf657fdef080933d799ad9a265c820bb27f99d426f,Healthy,Vineyard_14,Validation
healthy866.jpg,7e6f23ff1fcdc34f573c3908b4669e80225b629a8714587ad010ba36c8464a8b,Healthy,Vineyard_3,Validation
leaf blight377.jpg,31168ced11d575530126e2b538a3d404154291ba08ed74d381defa78f1bc5258,Leaf Blight,Vineyard_20,Validation
black rot427.jpg,c38aa99e8dc1c52c3a967fb55dc776722209d381e5d8b323842efdcce5297efe,Black Rot,Vineyard_24,Validation
leaf blight141.jpg,7ec6498efdbbb7f07977e82a2939ba2724d82d58beac9f3629ac7b56dc86a9b7,Leaf Blight,Vineyard_17,Validation
healthy442.jpg,5c96ad5f3f59bc17da899acf3e2c6792e92c457a2043191c6542e8d4e113b2a1,Healthy,Vineyard_5,Validation
healthy1028.jpg,ed4aa164dbfbe64c5798ac6972f24e3627661e0e698a5eb68a388369842e3bd9,Healthy,Vineyard_9,Validation
leaf blight335.jpg,b1e5c379fb71d878a6e1ed68d05bfa2d8bd179ed90d01d13f0cf53e49c2032c6,Leaf Blight,Vineyard_10,Validation
esca158.jpg,d733be2f173078bd8940ae98af1182f0afce1ff0d1fda198cc5c5daaf1f9501c,Esca,Vineyard_15,Validation
healthy649.jpg,d1b720f123804159c9464e8998b34421fa5a5c2f2e77dce9762a29e044ee5562,Healthy,Vineyard_8,Validation
esca629.jpg,2d9ef989074d9505793cbf0b8b97e086ca3b95b22a67b0c8f8d70de3a0b14020,Esca,Vineyard_16,Validation
healthy644.jpg,8e2b41d9778b7f59dd0a703d5500c4a8324bb7feee1a5bf8028950c1c29fbcfa,Healthy,Vineyard_6,Validation
esca069.jpg,0d5ebe8ea9fb4bc247955a3d8ad8d67b7809517ef7c3aec2fe3d99d9cba11fd2,Esca,Vineyard_24,Validation
leaf blight325.jpg,b145a9f139ccf223923cba7c54aa584c01e804dc8f0b55200105ec3ebd9483c3,Leaf Blight,Vineyard_26,Validation
esca160.jpg,bc678033be370b530db0df322a610f6cc3353bfc585f08ce90456a354ec01c30,Esca,Vineyard_14,Validation
healthy550.jpg,e89838f0f48d303746744f69e977d5ee3809b8524948a45abb152024c379f387,Healthy,Vineyard_4,Validation
leaf blight407.jpg,da7c83324205c5aa7b3252ce078598c35ee933f2bab9743575facce18b564bb3,Leaf Blight,Vineyard_7,Validation
esca840.jpg,704b4514a52cb0d5dc871624c900db51884101b1b8e6b80ffe039e5bc1d64e49,Esca,Vineyard_12,Validation
healthy499.jpg,e521ed0be7a796063fcf2ff510ccc6d665ef638de8e71f4cc70faa7b8ae51348,Healthy,Vineyard_26,Validation
healthy871.jpg,a1f6cf1511244bcc8565c345cbdccb9fe321009ca917eaff5e4c7a6522bf4063,Healthy,Vineyard_23,Validation
esca230.jpg,ebd7757a89475018422fd74e66f90b271cf4f9ee243e0125104a4b9682bd496c,Esca,Vineyard_15,Validation
healthy082.jpg,b41f8e3759a922fade7a3204641cacd9b722ffc050a72af92432f277001e611c,Healthy,Vineyard_16,Validation
esca115.jpg,703d3cab0659f458c0fe8c95c9d649484e4fb13323da82a2ab60114f947abd9f,Esca,Vineyard_12,Validation
esca814.jpg,85e3341ca5a3478235be297d9a74c795eff9c38adb064ee5817e506fe5921137,Esca,Vineyard_15,Validation
leaf blight259.jpg,4906a8fbdf4c615d7839d40da93b78dc478680086a32990786b18e2ffcdec5f0,Leaf Blight,Vineyard_25,Validation
esca854.jpg,22495ec8488a7f8115c0803c586df5f3eae13c667b357bd62dbd2b98e0807d95,Esca,Vineyard_12,Validation
healthy881.jpg,f615e4fc03b6db6fae4415578cb479747f0907d881299df3274133eb5677abc5,Healthy,Vineyard_3,Validation
esca266.jpg,294dd6d7e7820e73a320835bf481d55c8472ddb2370b1b6cc882134ee8b461f6,Esca,Vineyard_7,Validation
healthy715.jpg,c411affec7a8ae4a8411321999b432f45fbb3741b0d4f0ab8bea38e5dee7618f,Healthy,Vineyard_28,Validation
healthy595.jpg,58fa8dd5470d4caf8a7bf23e5750f7a26e9a26fc2211bfc9fd081b74179ce837,Healthy,Vineyard_11,Validation
healthy016.jpg,e80db192579857d4fc210f6b8f941897a9d257a456887d37fd12323d37c704f4,Healthy,Vineyard_25,Validation
healthy747.jpg,271e0af531df22032c7032e412109c8ba6705b6e489f5bfbcf767490f37f452d,Healthy,Vineyard_7,Validation
esca150.jpg,e5aeb3306110a8a17668e085eb504e11b219b7137b3581ab56b576b8afac7eb9,Esca,Vineyard_28,Validation
leaf blight651.jpg,bfb9560c4cfbd98e627b0845757b2feaa7719038af43194adadd23b582527c72,Leaf Blight,Vineyard_22,Validation
healthy119.jpg,1a2b8e32cafd47e3da54df3d2bf6cf69c142a28c95860d8e7fab84e9c8035404,Healthy,Vineyard_28,Validation
healthy777.jpg,a68ce8c8b504da5b375717b800f31d59227dbd9d949c0cd92418f5490cf4938d,Healthy,Vineyard_5,Validation
healthy582.jpg,c0f11321d4ac84fdd170c80e9c46393ac7710c12fb0ec9a715d70ce1b9821e9e,Healthy,Vineyard_15,Validation
healthy335.jpg,e8e514eb17ba33bc5adb3741ba362b8c9dd75ed80ced258d253c9838cec6b421,Healthy,Vineyard_13,Validation
esca046.jpg,29d94f89519bea98c37da98b778a6e83f33de23f0c91244b66f52860c73f03b7,Esca,Vineyard_25,Validation
esca260.jpg,d0a3b03d66b7cdc6c12a328a991305dfeda2e0b51779c31e2b63f9920947b502,Esca,Vineyard_17,Validation
esca474.jpg,065e121c865cabfb675fe273247d60753aff0a9b9729a6aed748d7efd20c3d87,Esca,Vineyard_11,Validation
healthy496.jpg,275765df33603a819b029990581426daa6569644d830d39b8536a4ac76a9bd14,Healthy,Vineyard_9,Validation
healthy088.jpg,48a43cbe76367fd2a6a5af30f17731209c3f26b24ba55dd30bc5b25b3528ba7d,Healthy,Vineyard_9,Validation
healthy893.jpg,2158181efb694a70b59ab3d8be1a338a02c43e3d796db469204615a7760f3cc0,Healthy,Vineyard_24,Validation
healthy801.jpg,52d4fc906e14566a314b1c80271ba1919da79d5154c99880fe9e503f5dcf7570,Healthy,Vineyard_18,Validation
esca356.jpg,8e0c32cf22cfb2a79f42ed47464acda1b4f8ee96967adb64d0338b7f23522db9,Esca,Vineyard_4,Validation
leaf blight359.jpg,1f30f72fdf951ab331a0a26104ed33e7492ebfc0a8ef982f04c19423466c84f1,Leaf Blight,Vineyard_1,Validation
healthy053.jpg,558342224644c8ae52051b1957259c0018fd8eefe432d0f65c305dd0661b9106,Healthy,Vineyard_12,Validation
healthy914.jpg,df32c4d68a846e39df55400313c69267034dcba5b8a7eea17e9fd69c9fe3d00f,Healthy,Vineyard_27,Validation
healthy081.jpg,03f52692baa747b999256004cf300de3a099255ac63231614c3adfbe5ff73c02,Healthy,Vineyard_27,Validation
esca465.jpg,de9889fd02912cabb8445fd719deeb16490c06cce54c57ab01c75c9cbc6b34e8,Esca,Vineyard_12,Validation
healthy191.jpg,bec31530e34e59c6fe08209b13b656574559bba9101c4587471930eb2f42b978,Healthy,Vineyard_27,Validation
healthy1012.jpg,11fd5e89ba5f17333b1f4c16e20591bde109634f433564ee1984c71ed67b0506,Healthy,Vineyard_16,Validation
healthy286.jpg,bd0a071e16b4d172301ae3f188a32cc9ae776a39ddc43d1b57bf405bc7405a79,Healthy,Vineyard_4,Validation
esca249.jpg,c60e3229266547bf6fdeccac4c00ddcd76fd4648e1c08eb2f3fb7665c1880e41,Esca,Vineyard_9,Validation
healthy358.jpg,364c7fb3a4938acc3cd5a655c2c84ba060499aec5522ab41930b5755fdfa0ef6,Healthy,Vineyard_4,Validation
healthy553.jpg,005a7c6547fb360d5f491f1ad2cfcaea5aac26a617c006d752ee16343d1db627,Healthy,Vineyard_6,Validation
healthy760.jpg,2816503ba7b3e1986b15fd9dacf7df40ed7a6a7f998c2a2ee3593eb4cb28d9e1,Healthy,Vineyard_12,Validation
esca391.jpg,6b7bc6793649eff0cebb92c37ea693d9d4a28d3b35d7607c0c818a7bd712ba16,Esca,Vineyard_4,Validation
esca668.jpg,ea97155523e7831bc98da134429db124993324ca189c36d8a02c1f374abe6382,Esca,Vineyard_13,Validation
esca751.jpg,bfc38e828c5d4a598fe7553cd13e24d3550bf556bd6dc93ca29d6b0a2ae441e7,Esca,Vineyard_23,Validation
leaf blight539.jpg,3cf82de7dbe9cc5a7f08e508c396c58d5eec34ddd3f120d2f716ca02c8449af6,Leaf Blight,Vineyard_11,Validation
esca805.jpg,b496a41c4e0f02e3a8ba498958cd880f52330f57d2680d94ba73350f88d74a85,Esca,Vineyard_7,Validation
healthy408.jpg,54c2c7e30264238404faf2bbefc39c24b5d72a0cfd298628aaa19d83204aab2c,Healthy,Vineyard_15,Validation
healthy912.jpg,daf5e2086f0d57804afcdeb9d1df697c70dc70392f3b2f261dcaad766294a66f,Healthy,Vineyard_17,Validation
healthy876.jpg,e62c77160b79a14c4cacaf3e2c31a12c38f954e288a8eb3dd945bb39c3ce638d,Healthy,Vineyard_4,Validation
healthy356.jpg,3043bd5b9a24b7dec31619e97a4383394360dc27197a03f78a8563fe00be4dcd,Healthy,Vineyard_26,Validation
esca167.jpg,a2f6881551ddd336c4709a8ecaf4a1dca943f89264bf0e1837f7fe8582c9695a,Esca,Vineyard_21,Validation
black rot225.jpg,f7579a81776d5a587c650bee54ec320fd766ff9bd1ae8022ac8cf3fce618075b,Black Rot,Vineyard_22,Validation
esca350.jpg,83108e23f9750db67737488778791a446e682cdcd6a2a134b50fc94f6deb0800,Esca,Vineyard_8,Validation
esca438.jpg,9c33b90b631271aebf353715a3873c871c3bb5153028f41ead0fb359b75635f0,Esca,Vineyard_4,Validation
esca407.jpg,ec739d96dcf5a29051a178e0b87a38685410e253eb21f27d8859d4113f686c60,Esca,Vineyard_12,Validation
esca321.jpg,3e3407183ac686663aefa3e64c5597e4db5ec9a22fc3122f4419cd0ca57f331e,Esca,Vineyard_24,Validation
esca796.jpg,69ed9b0e3f32f14e84b8103f4353925c8e7f73dbe12c611884384acdfbba95fa,Esca,Vineyard_8,Test
healthy826.jpg,66f845624c029ced89775aee9d8101d2256479c6ac52db638df31d97fa53a765,Healthy,Vineyard_4,Test
healthy243.jpg,79a1bd54b635f837e61442146e56f74b5a71f5d425b49f481110349dc31858ad,Healthy,Vineyard_28,Test
esca151.jpg,c17f9b6506dd58edf7b474b96979fe4516276f37cc727e0bb0afc0946c893765,Esca,Vineyard_28,Test
healthy137.jpg,c7e9169831ab367797d1a340100249f698a89edf31a4bef51526fa039b84403d,Healthy,Vineyard_12,Test
esca838.jpg,0317f493795f11677026815280d7de66a754bb48fae2f0495bad72263fa4c778,Esca,Vineyard_14,Test
esca326.jpg,d65a9531ce2b5871a12255b399044ff4e5994dc81eb98e523872a6278094f3aa,Esca,Vineyard_24,Test
black rot269.jpg,8c45000bbdb03df539016e2bf7d3ad1861cf76626a8605c6d117efeb5160347a,Black Rot,Vineyard_19,Test
leaf blight239.jpg,fcb7511581f505dd246593ff2f0a4ae0c0c27d53eaa7f2e9f05688f8fa5a1c15,Leaf Blight,Vineyard_3,Test
leaf blight411.jpg,4a6e5f6a742ba8ef0dd9081e81bf8024903c5f38fafe62ebcbfffde7323db962,Leaf Blight,Vineyard_28,Test
esca482.jpg,46ad77a77f080244966c6f025e6ee553fd8753ec1a53e740aa0e1023e541d3a9,Esca,Vineyard_19,Test
healthy458.jpg,267941da1d9156cabfa8ea0d43750402f40843a4fe5b0fe5f54232f4d409335f,Healthy,Vineyard_12,Test
healthy792.jpg,bc15235ce6875644b003ab6a0acf6fe769cf50b0f4e3bfb31f060ea1e58c6f2c,Healthy,Vineyard_28,Test
leaf blight503.jpg,adf8794a147c8de87457dec37a0a39b5e119dad94184917ad272882accabc287,Leaf Blight,Vineyard_19,Test
healthy771.jpg,418dc89988c8d11a2f1932b85cdf7317c3083cda29280a209cfc7de57629426e,Healthy,Vineyard_8,Test
leaf blight273.jpg,a73ee10596e377dfd4ac9c8f45c61e7615dc4828fb5257ec2356ee7cfda7500d,Leaf Blight,Vineyard_8,Test
healthy699.jpg,53df07a8c4f5bf2266b70347e404bc754c1595e7880771955d2c31880b8c0a0a,Healthy,Vineyard_11,Test
esca872.jpg,cf12d63f4401fc4903a2ff745af475a488ba7ec8b436be44ee05dc97e4b6c15e,Esca,Vineyard_23,Test
healthy145.jpg,7014a4f459f22c3fc77336259595504e11aa50b19d69405ce9f520a08cd2edeb,Healthy,Vineyard_17,Test
leaf blight463.jpg,1b7529e8f217aa8b77d632caa322a3db7a43600b75e6ae9b562497d4b35014aa,Leaf Blight,Vineyard_21,Test
black rot377.jpg,d7f17e5c2336b2c585badb7396465d708dce8b0da9cb700128ccba130957ba33,Black Rot,Vineyard_6,Test
healthy199.jpg,22c6e3a72c492436dc8c8b1d373ed01719f4ca6cd8d2e1a28eea598fabc813d1,Healthy,Vineyard_24,Test
healthy952.jpg,1fbfe422f3f4b146df15d95f6c840e323003925d54189d940a1d542f7a7aa6e3,Healthy,Vineyard_6,Test
healthy734.jpg,87a85dfc7f3e54c1e9e66fe484d7a53f0199436623c3169c7e5bd87dcb2e8c5c,Healthy,Vineyard_9,Test
esca120.jpg,c5040475107dfcedc02a829600bfd0b358eadc694408b5a58e54de3760caa84e,Esca,Vineyard_16,Test
esca338.jpg,2fde37ea77b659d7c04b16fa8ea8b645a3ebb2d8d657954b73f3027892890bad,Esca,Vineyard_22,Test
esca284.jpg,00fe3ba89db0cc6ae95f16d72fe17952b1f7a7135d1ce7a6bcedc925c7e90da9,Esca,Vineyard_16,Test
healthy811.jpg,517e0463496336de1deac1dd9c45c4b39afb2a1b4288ca8f82cae0e152664892,Healthy,Vineyard_1,Test
esca852.jpg,e8b2c80a3378f242981b91e201a427713cd7ed33ee239acb687375d61ac9a16d,Esca,Vineyard_3,Test
healthy643.jpg,ad1e82e37cee939dbabe2d6c73b23d70c8a9398c6d425f19e43674b3f81e62dd,Healthy,Vineyard_21,Test
healthy230.jpg,b55afcd13cabec8c6b062561f6ca9fd115c2055ce1dedb8801f35ceff62800d0,Healthy,Vineyard_26,Test
healthy415.jpg,104ad6f6bf48330532b87e8a996a45188631a511307766fd845fb14d1cf157a4,Healthy,Vineyard_9,Test
healthy280.jpg,c746944d736c60c50cafbf9c63423672376b1fd6deee266ca1b20c56a1e2ee82,Healthy,Vineyard_24,Test
healthy292.jpg,32a66fa69a5cfba28bc7784286337252dbc83e1acc90c375e51957946d90902e,Healthy,Vineyard_21,Test
healthy107.jpg,e0e8d664d82e6d1e1b8df5988e8c9ebeea1655a5f9f9a351895be122a8dc8d7c,Healthy,Vineyard_17,Test
esca819.jpg,9ead16bc665314e238dd0227ff317575ca2a525cbd375f74e57aade16b942c73,Esca,Vineyard_3,Test
healthy963.jpg,9108600bfc50f497ab7aa4642af1489669bc2db004e30cd0ad97df2b7cd03592,Healthy,Vineyard_6,Test
esca491.jpg,36bc2c80dba6568b276922a6418984235100d2eaa9bc93868b4b24cd71acfec0,Esca,Vineyard_23,Test
esca458.jpg,762c2609a13fc2ccc5ebc7896376d74404d080d451128989df7dc524c1b752f9,Esca,Vineyard_12,Test
healthy367.jpg,617e8ef0e9b4fd236aa38bd0617a1b2a9aec732f0f587273627edb8ec5aff903,Healthy,Vineyard_14,Test
esca575.jpg,f19e88834b5123a87ac338d7f4fd229fbcfc03f6dc916022c704b0b198bb90eb,Esca,Vineyard_19,Test
healthy164.jpg,716ac5d0702664b47f5e8556a74928f9d832b2a376b39f01ee86e9c24fd2a25a,Healthy,Vineyard_13,Test
healthy198.jpg,8e9d1b5100fd5ac247e7e2fc3058404a27c6c4b7091c08b19f25c8d2ce5ba923,Healthy,Vineyard_10,Test
healthy390.jpg,5677cd8dc174c13fc08c0aef572a1684f9d69f6779b540614afaad0349b068b8,Healthy,Vineyard_26,Test
healthy003.jpg,201339cc7433fc07905b7683c2c4efecbdf8f3212e22e7cf05012cada1b1e80a,Healthy,Vineyard_28,Test
healthy245.jpg,09b804d3b3a728292587f69ac3504169a99526782f3c198e98e4e0cce807863e,Healthy,Vineyard_26,Test
healthy398.jpg,46bb44cf00c52f4c3a62f8384403b97665d1085145ac800e31e8a94ebc4b5044,Healthy,Vineyard_24,Test
healthy028.jpg,ac6375a024a14633b265775c33f74c4771002211d40de1648fae9b61a19722ff,Healthy,Vineyard_7,Test
healthy569.jpg,ca71f78576cb4ef228bd236153ca5d4c51f22698465180d10a07539c8721af23,Healthy,Vineyard_28,Test
leaf blight241.jpg,cc6e410b2b880f14a9025a451ac9a708600f94d72e10faa363a757b9fdb5d23b,Leaf Blight,Vineyard_1,Test
esca027.jpg,2d4e605c52c01f3ce83de6ee3de8eb3dce58ed636cf0f10ff04bf9495e5dd586,Esca,Vineyard_23,Test
esca262.jpg,209489908b41fbfa737f024d491ea59d8d814770d21e17665b60e4ce01dc1a95,Esca,Vineyard_27,Test
esca227.jpg,62d1fd4851d5a55aaf1f905ad5a8800169b16e3ee882504fe425d44df9687ad1,Esca,Vineyard_13,Test
healthy516.jpg,2b2019203177983c6f1e2457ead218baf9bb07705a2e3effe8864ca286064aeb,Healthy,Vineyard_16,Test
leaf blight041.jpg,79d1a7141e089e6e9373444e8251c107f07a4936bbcce46e88d79237a4e028cb,Leaf Blight,Vineyard_14,Test
esca139.jpg,f5105a1e6c6cfd0c99298c077cab8b396220d5cf339f5708d62fb95292640ab0,Esca,Vineyard_23,Test
healthy936.jpg,68bff9ccfc9f1a34e0a1ef83ed0d497b58e039b490c0e8c5c69f9d75fe79d17d,Healthy,Vineyard_11,Test
esca539.jpg,533f35915b98998ec05d560394152a93fc4b3ff19db8b15a06eb3c6ef17c545b,Esca,Vineyard_18,Test
black rot337.jpg,9cd753fb2bb8a9d70db2c9796e78a2d0ca91046c5094e7950d79472eb14f112d,Black Rot,Vineyard_2,Test
healthy423.jpg,6dee434fdaef294a390c67cd19be804833ffafa6da3be6a4fa98f7e2509c5e95,Healthy,Vineyard_23,Test
healthy661.jpg,e1e856998d97d5a1b5625ceb834af6ed1418eb3dde17a88e5a783bb6382898f6,Healthy,Vineyard_11,Test
healthy205.jpg,6a0af137c07f7f664fb84576a45c55678339dcf8b4365cf98b855778be826e02,Healthy,Vineyard_24,Test
esca874.jpg,5b8ed603df00441a3939e87f15487c285018ad142bce98a82c21d4cf89851590,Esca,Vineyard_27,Test
healthy818.jpg,4553956609acd29bbab5738f5bdadb16977838f0bb7c8d2b8f980f6d646fade6,Healthy,Vineyard_17,Test
esca255.jpg,b2f5c3647b8ee0201b7972528019b089b8933594e3637b243bc67ec1ea24ed01,Esca,Vineyard_13,Test
healthy157.jpg,5c01c05b6d8fd666109793a9145ecaf5ad9ef21a359c49866c21170d82e14de8,Healthy,Vineyard_26,Test
black rot137.jpg,ccd8b6e5898af6002c5dc096584c127b871a476f4f2734efa7eaaa0a5098b323,Black Rot,Vineyard_3,Test
healthy475.jpg,fbe54fa9ed5418416b19ab3c0ceb8c9d55382dfca71bb0020d058dd182294940,Healthy,Vineyard_15,Test
esca126.jpg,236f410dbc4bbe6d94ccd61efa77d5338c4b07346cdefe70212442f4dea3dcc1,Esca,Vineyard_15,Test
healthy089.jpg,c7b08b5d8e2ab4f76a8b84ea365850267a75eb5c18a2d81e2adc1f757b5d72e0,Healthy,Vineyard_13,Test
esca406.jpg,4b968e0b6b238d744852ec9212500617655c74e4dbde9d0b511a17c92796bbb0,Esca,Vineyard_1,Test
healthy465.jpg,e10f978bd3d2d7b9c9e9b2be006291514e9833028534e26922f7886a04b85c29,Healthy,Vineyard_6,Test
esca353.jpg,569508889871fb4574b2e29a9760ed053778c45c18c9cf6dd6ece77f50e5cdc3,Esca,Vineyard_23,Test
healthy600.jpg,1f8ba98bddb465f84be96b598401449051d0511c58b2e84b2e2227b5cd30e8d9,Healthy,Vineyard_15,Test
healthy339.jpg,524706c669699794203e9743296bab51518b72ac9409d186c9ebc516911a4405,Healthy,Vineyard_12,Test
healthy989.jpg,335f356d0f4fa5f32b4c66ca54bb5ca7c507153991747ec5cc3b6c561e037a95,Healthy,Vineyard_4,Test
leaf blight117.jpg,756fd33bfed57a6227d3fbc2aa8cfcc37d62866ffd2833630bddf9b7082e2cf0,Leaf Blight,Vineyard_15,Test
healthy794.jpg,91ae3fdf5fb2ee9ea9e48281b47a5a775ea41b20330ce55e812fe904d1b7c69e,Healthy,Vineyard_25,Test
healthy127.jpg,f707422f7ab3a667b44fd3f9f8ed9ab17b00918c9202cca35500b3d95089330e,Healthy,Vineyard_16,Test
esca305.jpg,93ff1675a4056b18a0e62acbf1fcdbc820472287feb2d0613f4a1db0da960b77,Esca,Vineyard_6,Test
healthy855.jpg,9a8cebba3a8e2a359530f987c384a06408cf23efb013732c2d04061e235afeec,Healthy,Vineyard_27,Test
healthy1074.jpg,b8389568bd3861e8e9fab3f9f65553ee831be808ac2d123eec96dd442eddc041,Healthy,Vineyard_22,Test
healthy1087.jpg,f36572976ee336b36e12ae745065eabb029491118f004c7ff3f0b715f00c3d34,Healthy,Vineyard_24,Test
healthy915.jpg,036a2f0eb413e1beb577e274ced8beac9493a2f5178d6eb3d92f509465ba01ae,Healthy,Vineyard_24,Test
esca583.jpg,95e32a5654c6ced3bf7067aff6cb15260846f067c46b7437427b7880742251c1,Esca,Vineyard_10,Test
esca579.jpg,19d34d9727bde3a7ea8bd80d68a3f84b7a75005ec388b14047c8ebc177987583,Esca,Vineyard_23,Test
esca219.jpg,cf6469736dbd7fa827a51ffefb0c0883f2b49dec4dcf6b16880e0a4342f3c9a6,Esca,Vineyard_15,Test
black rot769.jpg,57435d1337443c7ff4a64f582fe4cfd16cfee134a6f508551524466fc2a31e19,Black Rot,Vineyard_9,Test
healthy668.jpg,60276040f0a7297d4bb88a7d527cab7819e27a867f189a6003a2a08710d9fdf1,Healthy,Vineyard_9,Test
esca766.jpg,8255975553935ea30a3ddda94e6a446666b3000ee2e8b8685a472821cf6f5795,Esca,Vineyard_28,Test
healthy479.jpg,ed8315891a151943edd7734e39159f96b79f6e5c3947a088a6cc2334d428d88b,Healthy,Vineyard_17,Test
healthy010.jpg,1baed3758a728d060f5c9b16e13525eee570fad77dcdb391c1205c46d34e2e16,Healthy,Vineyard_19,Test
esca815.jpg,675d43015051f7d4bb18261450ff6e08660d1c5d161327ee2b58011b24458d12,Esca,Vineyard_25,Test
esca051.jpg,c6594513055509e0c3aa932d645112c2ce49c372f3572bd69924f0f688454c40,Esca,Vineyard_6,Test
esca102.jpg,6362b209a19b5ed34679072ad03eddac492426bbe6f53d98b1f957d730c614b0,Esca,Vineyard_1,Test
leaf blight647.jpg,44e208f850fb3f73ff5888d038ab43643be081ee05c8ffb4721efe452badb335,Leaf Blight,Vineyard_27,Test
healthy345.jpg,85a08971d3b1613f66e48d6ee334a2faa9d11b71362083567ac8c70d04decd70,Healthy,Vineyard_1,Test
esca635.jpg,dd02851190b80d8ff011be6f20f8fff4aec7e47e7c6422d9e37bf230c58b5aa0,Esca,Vineyard_18,Test
leaf blight157.jpg,bf80a137190944b1b123c78cbaa8e9ed477c6a734e633290de466a35566e5bdd,Leaf Blight,Vineyard_10,Test
healthy130.jpg,3f6d324abaf329616149bcc9a6545bd75a8b0c671bccf522866e512807555905,Healthy,Vineyard_11,Test
esca466.jpg,39a6362bf165038780708c5e328090b3a48be96fc0b368aed6934cf20c4b545d,Esca,Vineyard_5,Test
leaf blight099.jpg,4918131d2ae9d1dbc8c337d7e46d8ed07bfc954edb4644e9fb2bb131f0cfe77c,Leaf Blight,Vineyard_25,Test
esca446.jpg,f94ce3b571e82ca6bbc54139eaea40864fe081da129d00b107acd5ca7b806f32,Esca,Vineyard_26,Test
healthy847.jpg,551bfd8a96d514d797778d904b7fca7af24236989e7c2ae52334e16ccee11643,Healthy,Vineyard_26,Test
esca799.jpg,d81b45afbb2d701e2fbe32d8049d3ae460369298fa78cc1b75f3bc2992a7c007,Esca,Vineyard_16,Test
healthy231.jpg,2e1a9b58a2112a8026cc9998a4068cd0e7df52d184c038368cc9e63451d5fdba,Healthy,Vineyard_10,Test
healthy483.jpg,0ac80ab142683aa5a11f6d3aecfe6f97578cb2631c2aa513a4360fbe5217eed8,Healthy,Vineyard_21,Test
healthy995.jpg,0025f8f33a194282991bc37434f87817195d8eeb26668b0302f284df96d476b3,Healthy,Vineyard_15,Test
esca184.jpg,bc2a932d213aa4be2303c67abd4b1248544b6f0ee326d52d4f91f836f2718df6,Esca,Vineyard_26,Test
healthy445.jpg,1eeab6b21318b1c746156a37a40af56aa41235efdc4009c9409463306ad1ebb6,Healthy,Vineyard_7,Test
healthy135.jpg,ffe81e73fcdd1bd944313990f6d0b409f10b98f7d392d352eba41890c59cf5b8,Healthy,Vineyard_21,Test
leaf blight415.jpg,3bc53648f2501ffd3303af4ee188061886b2481a70bcf6dd770937799f1bcf29,Leaf Blight,Vineyard_3,Test
esca473.jpg,a0182e6d8b48653c7fc36e16c9077872739025c1fe8cb0b5b7dc229ee72c7f66,Esca,Vineyard_17,Test
esca736.jpg,303379d942473f082fa9e0b09148696823c69146cc1c25e5abca55c99d75aaa3,Esca,Vineyard_4,Test
esca597.jpg,3dcc28d5d015d423180151aaae266c66fa753e769ad652c5fcdad65eccf3072f,Esca,Vineyard_9,Test
healthy239.jpg,64fedd8097950c451ab4a89eab0fc001411056a1aef66f60d81bbae4f3dc7ba5,Healthy,Vineyard_9,Test
healthy100.jpg,eec0b7d54c851a3666ba00d3078cfb710878a75f4f738767f23a63ca3555024e,Healthy,Vineyard_19,Test
leaf blight471.jpg,206e32af498554c322267567421b696eb191937cb35a4abf5b5903e7e963d602,Leaf Blight,Vineyard_26,Test
healthy916.jpg,9f4f92956e29ab463c93f5506fff9a56c327c364fc478c88a6585362a07fa77d,Healthy,Vineyard_8,Test
healthy612.jpg,cd407c2de6ee64b283c45c0a663b780fe27e86ba6f604d676455e5e5d73db051,Healthy,Vineyard_26,Test
esca376.jpg,1f176a1ecdea69d93cb946cb1d7cc4978c0f416744625dc2c1811844dad5d326,Esca,Vineyard_8,Test
healthy147.jpg,1dd7f294943319aadd0d8ccb70ca11f5e8fc16fcebb5a9e4df934193489cd4c0,Healthy,Vineyard_27,Test
leaf blight089.jpg,fcfb54be54a44e85f3e68463b2d064735cdcd862fbfde847b66228c2871469d4,Leaf Blight,Vineyard_12,Test
esca217.jpg,febb08eb0d8ed41f9f1c9915b0b8080f6f5b092de5593ba34248aec5f95dd14f,Esca,Vineyard_13,Test
healthy210.jpg,73330c301b53418f897740f146dcea577f86b5368b8893c7808ccc04e78a5fd5,Healthy,Vineyard_6,Test
healthy042.jpg,0f1d44c9a9d84451294ce714ede3631a46f3f097e9301f7691834f6cfdefc895,Healthy,Vineyard_24,Test
esca304.jpg,be2f56246eb940c96b2fc0c157a0ad46c687a582b0bf3a825cdc6c98fff23efb,Esca,Vineyard_10,Test
healthy342.jpg,af372061a72f4fd5ecdbcb9a0c607fcc39216291f2659b9d5e81d01854174a6b,Healthy,Vineyard_21,Test
healthy434.jpg,3c21a56832b9b716f5bfa29d5d55b0937c1a0aa4e857b4ceec38542c891733b4,Healthy,Vineyard_13,Test
healthy1050.jpg,96298ca2e448b4d041e962ca04dc7a3e7fd5c15a2527f0d9866c47e745cd6f35,Healthy,Vineyard_20,Test
leaf blight669.jpg,e0fec9c5c72ab95211974508b823b7ca1bd462c7ce3946bd890abdabab47c2e6,Leaf Blight,Vineyard_16,Test
leaf blight039.jpg,86635dbb80fe59aa051747b7fb0c6482ddab3334b46601ada2c0d47cefea44df,Leaf Blight,Vineyard_19,Test
esca851.jpg,65016f46fd7b327cc22b8d5fe56c306ca5a708a9576b4f21f275ca8bce18496d,Esca,Vineyard_26,Test
